Fidelity,a1,a2,a3,a4
0.999997077942045,-0.010101010101010055,0.010101010101010166,-0.9797979797979798,-0.9595959595959596
0.9999987273501686,-0.030303030303030276,0.030303030303030498,-0.9797979797979798,-0.9595959595959596
0.999954846030556,-0.050505050505050386,0.05050505050505061,-0.9797979797979798,-0.9595959595959596
0.9999712389814649,-0.030303030303030276,0.19191919191919204,-0.6363636363636364,-0.9595959595959596
0.999961982978838,-0.050505050505050386,0.21212121212121215,-0.6363636363636364,-0.9595959595959596
0.999976007760452,-0.19191919191919182,0.3333333333333335,-0.6161616161616161,-0.9595959595959596
0.9999860101038817,0.09090909090909105,0.11111111111111116,-0.5555555555555556,-0.9595959595959596
0.9999312534211656,-0.2929292929292928,0.39393939393939403,-0.5555555555555556,-0.9595959595959596
0.9999104855872513,-0.41414141414141414,0.4343434343434345,-0.4545454545454545,-0.9595959595959596
0.9999389525964325,-0.43434343434343425,0.4343434343434345,-0.43434343434343425,-0.9595959595959596
0.9999575893113845,-0.5555555555555556,0.39393939393939403,-0.2929292929292928,-0.9595959595959596
0.9999713210375353,-0.5757575757575757,0.3737373737373739,-0.2525252525252525,-0.9595959595959596
0.9999167634034134,-0.6161616161616161,0.3333333333333335,-0.19191919191919182,-0.9595959595959596
0.9999681264534661,0.4747474747474749,-0.07070707070707061,-0.1717171717171716,-0.9595959595959596
0.9999512908753131,-0.6161616161616161,0.31313131313131315,-0.1717171717171716,-0.9595959595959596
0.9999963526929553,0.5151515151515154,-0.09090909090909083,-0.13131313131313127,-0.9595959595959596
0.9999631330579453,-1.0,0.07070707070707072,-0.07070707070707061,-0.9595959595959596
0.9999220769295567,-1.0,0.05050505050505061,-0.050505050505050386,-0.9595959595959596
0.9999484425923498,-0.9797979797979798,0.05050505050505061,-0.050505050505050386,-0.9595959595959596
0.9999434792544329,0.9797979797979799,0.05050505050505061,-0.050505050505050386,-0.9595959595959596
0.9999597529128359,0.030303030303030498,0.9797979797979799,-0.050505050505050386,-0.9595959595959596
0.9999377022715447,0.05050505050505061,-0.9797979797979798,-0.030303030303030276,-0.9595959595959596
0.9999482587520757,0.595959595959596,-0.1515151515151515,-0.030303030303030276,-0.9595959595959596
0.9999968756571499,-0.9797979797979798,0.030303030303030498,-0.030303030303030276,-0.9595959595959596
0.9999947371843217,0.9797979797979799,0.030303030303030498,-0.030303030303030276,-0.9595959595959596
0.9999678522530733,0.010101010101010166,0.9797979797979799,-0.030303030303030276,-0.9595959595959596
0.9999589196308349,0.030303030303030498,-0.9797979797979798,-0.010101010101010055,-0.9595959595959596
0.9999970566175667,-0.9797979797979798,0.010101010101010166,-0.010101010101010055,-0.9595959595959596
0.9999966057270119,0.9797979797979799,0.010101010101010166,-0.010101010101010055,-0.9595959595959596
0.9999581525730683,-0.010101010101010055,0.9797979797979799,-0.010101010101010055,-0.9595959595959596
0.9999622002282511,0.010101010101010166,-0.9797979797979798,0.010101010101010166,-0.9595959595959596
0.9999959430336454,-0.9797979797979798,-0.010101010101010055,0.010101010101010166,-0.9595959595959596
0.9999967921206776,0.9797979797979799,-0.010101010101010055,0.010101010101010166,-0.9595959595959596
0.9999544791415012,-0.030303030303030276,0.9797979797979799,0.010101010101010166,-0.9595959595959596
0.999971506084578,-0.010101010101010055,-0.9797979797979798,0.030303030303030498,-0.9595959595959596
0.9999933938598927,-0.9797979797979798,-0.030303030303030276,0.030303030303030498,-0.9595959595959596
0.999995920167252,0.9797979797979799,-0.030303030303030276,0.030303030303030498,-0.9595959595959596
0.9999525873402172,-0.5959595959595959,0.1515151515151516,0.030303030303030498,-0.9595959595959596
0.9999333414402299,-0.050505050505050386,0.9797979797979799,0.030303030303030498,-0.9595959595959596
0.9999634825732109,-0.030303030303030276,-0.9797979797979798,0.05050505050505061,-0.9595959595959596
0.9999421750747448,-0.9797979797979798,-0.050505050505050386,0.05050505050505061,-0.9595959595959596
0.9999475058704088,0.9797979797979799,-0.050505050505050386,0.05050505050505061,-0.9595959595959596
0.9999184442137449,1.0,-0.050505050505050386,0.05050505050505061,-0.9595959595959596
0.9999591799452144,1.0,-0.07070707070707061,0.07070707070707072,-0.9595959595959596
0.9999967913945685,-0.5151515151515151,0.09090909090909105,0.1313131313131315,-0.9595959595959596
0.9999529366594849,0.6161616161616164,-0.31313131313131304,0.1717171717171717,-0.9595959595959596
0.9999642022279577,-0.4747474747474747,0.07070707070707072,0.1717171717171717,-0.9595959595959596
0.9999172746536048,0.6161616161616164,-0.33333333333333326,0.19191919191919204,-0.9595959595959596
0.9999677190135815,0.5757575757575759,-0.3737373737373737,0.2525252525252526,-0.9595959595959596
0.9999611414664517,0.5555555555555556,-0.3939393939393939,0.29292929292929304,-0.9595959595959596
0.9999009099263148,0.4545454545454546,-0.43434343434343425,0.41414141414141437,-0.9595959595959596
0.9999416489348939,0.4343434343434345,-0.43434343434343425,0.4343434343434345,-0.9595959595959596
0.9999140774440693,0.41414141414141437,-0.43434343434343425,0.4545454545454546,-0.9595959595959596
0.9999256076658474,0.29292929292929304,-0.3939393939393939,0.5555555555555556,-0.9595959595959596
0.9999883956610235,-0.09090909090909083,-0.11111111111111105,0.5555555555555556,-0.9595959595959596
0.9999770530727482,0.19191919191919204,-0.33333333333333326,0.6161616161616164,-0.9595959595959596
0.9999658620027506,0.05050505050505061,-0.21212121212121204,0.6363636363636365,-0.9595959595959596
0.9999715586556562,0.030303030303030498,-0.19191919191919182,0.6363636363636365,-0.9595959595959596
0.999953862059697,0.05050505050505061,-0.050505050505050386,0.9797979797979799,-0.9595959595959596
0.9999984149742965,0.030303030303030498,-0.030303030303030276,0.9797979797979799,-0.9595959595959596
0.9999968847456387,0.010101010101010166,-0.010101010101010055,0.9797979797979799,-0.9595959595959596
0.9999969030630084,-0.010101010101010055,0.010101010101010166,0.9797979797979799,-0.9595959595959596
0.9999989076111125,-0.030303030303030276,0.030303030303030498,0.9797979797979799,-0.9595959595959596
0.9999561249894046,-0.050505050505050386,0.05050505050505061,0.9797979797979799,-0.9595959595959596
0.9999841998156326,0.07070707070707072,-0.07070707070707061,1.0,-0.9595959595959596
0.9999305202453397,0.05050505050505061,-0.050505050505050386,1.0,-0.9595959595959596
0.9999249900351629,-0.050505050505050386,0.05050505050505061,1.0,-0.9595959595959596
0.9999692023602426,-0.07070707070707061,0.07070707070707072,1.0,-0.9595959595959596
0.9999389566399178,0.05050505050505061,-0.050505050505050386,-1.0,-0.9393939393939394
0.9999950202634655,0.030303030303030498,-0.030303030303030276,-1.0,-0.9393939393939394
0.9999996755317423,0.010101010101010166,-0.010101010101010055,-1.0,-0.9393939393939394
0.9999996687645475,-0.010101010101010055,0.010101010101010166,-1.0,-0.9393939393939394
0.9999948382630268,-0.030303030303030276,0.030303030303030498,-1.0,-0.9393939393939394
0.9999381206199824,-0.050505050505050386,0.05050505050505061,-1.0,-0.9393939393939394
0.9999818287447676,-0.010101010101010055,0.1717171717171717,-0.6363636363636364,-0.9393939393939394
0.9999802452503335,-0.1717171717171716,0.31313131313131315,-0.6363636363636364,-0.9393939393939394
0.9999863505062531,0.05050505050505061,0.1313131313131315,-0.5959595959595959,-0.9393939393939394
0.9999857894272234,-0.2525252525252525,0.3737373737373739,-0.5959595959595959,-0.9393939393939394
0.9999237599593143,-0.33333333333333326,0.41414141414141437,-0.5353535353535352,-0.9393939393939394
0.9999397144629467,-0.3535353535353535,0.41414141414141437,-0.5151515151515151,-0.9393939393939394
0.9999094126316063,0.29292929292929304,0.010101010101010166,-0.3737373737373737,-0.9393939393939394
0.9999121773812982,0.4545454545454546,-0.07070707070707061,-0.19191919191919182,-0.9393939393939394
0.9999061472874446,-0.6161616161616161,0.29292929292929304,-0.1515151515151515,-0.9393939393939394
0.9999883218019047,0.5555555555555556,-0.13131313131313127,-0.07070707070707061,-0.9393939393939394
0.999980413164083,-0.6161616161616161,0.2323232323232325,-0.07070707070707061,-0.9393939393939394
0.9999124378629066,-1.0,0.05050505050505061,-0.050505050505050386,-0.9393939393939394
0.9999613539989134,-0.6161616161616161,0.21212121212121215,-0.050505050505050386,-0.9393939393939394
0.9999928147079066,-1.0,0.030303030303030498,-0.030303030303030276,-0.9393939393939394
0.9999585052173963,1.0,0.030303030303030498,-0.030303030303030276,-0.9393939393939394
0.99999466444682,-1.0,0.010101010101010166,-0.010101010101010055,-0.9393939393939394
0.9999953189372246,1.0,0.010101010101010166,-0.010101010101010055,-0.9393939393939394
0.9999644283820218,-1.0,-0.010101010101010055,0.010101010101010166,-0.9393939393939394
0.9999970944014477,1.0,-0.010101010101010055,0.010101010101010166,-0.9393939393939394
0.9999601638070328,-0.5959595959595959,0.1717171717171717,0.010101010101010166,-0.9393939393939394
0.9999025618397439,-1.0,-0.030303030303030276,0.030303030303030498,-0.9393939393939394
0.999969324767289,1.0,-0.030303030303030276,0.030303030303030498,-0.9393939393939394
0.9999937158477915,0.6161616161616164,-0.21212121212121204,0.05050505050505061,-0.9393939393939394
0.9999517315498009,0.6161616161616164,-0.23232323232323226,0.07070707070707072,-0.9393939393939394
0.9999970052853985,-0.5555555555555556,0.1313131313131315,0.07070707070707072,-0.9393939393939394
0.9999626237607354,0.6161616161616164,-0.2929292929292928,0.1515151515151516,-0.9393939393939394
0.9999088727797264,-0.4949494949494949,0.09090909090909105,0.1515151515151516,-0.9393939393939394
0.9999125146081023,0.6161616161616164,-0.31313131313131304,0.1717171717171717,-0.9393939393939394
0.9999603493441591,-0.2929292929292928,-0.010101010101010055,0.3737373737373739,-0.9393939393939394
0.9999446685043517,-0.2525252525252525,-0.030303030303030276,0.41414141414141437,-0.9393939393939394
0.9999689494112729,0.3333333333333335,-0.41414141414141414,0.5353535353535355,-0.9393939393939394
0.9999986110971635,0.2525252525252526,-0.3737373737373737,0.595959595959596,-0.9393939393939394
0.9999709819161096,-0.050505050505050386,-0.13131313131313127,0.595959595959596,-0.9393939393939394
0.9999195935031522,0.19191919191919204,-0.33333333333333326,0.6363636363636365,-0.9393939393939394
0.9999528634595,0.1717171717171717,-0.31313131313131304,0.6363636363636365,-0.9393939393939394
0.9999358247423645,0.010101010101010166,-0.1717171717171716,0.6363636363636365,-0.9393939393939394
0.9999204706522022,0.05050505050505061,-0.050505050505050386,1.0,-0.9393939393939394
0.9999797166293589,0.030303030303030498,-0.030303030303030276,1.0,-0.9393939393939394
0.9999833454174332,0.010101010101010166,-0.010101010101010055,1.0,-0.9393939393939394
0.9999835640926131,-0.010101010101010055,0.010101010101010166,1.0,-0.9393939393939394
0.9999855977927716,-0.030303030303030276,0.030303030303030498,1.0,-0.9393939393939394
0.9999474858061054,-0.050505050505050386,0.05050505050505061,1.0,-0.9393939393939394
0.9999216880138738,-0.010101010101010055,0.1717171717171717,-0.6565656565656566,-0.9191919191919192
0.9999745216891052,-0.1515151515151515,0.29292929292929304,-0.6565656565656566,-0.9191919191919192
0.9999362355933479,-0.1717171717171716,0.31313131313131315,-0.6565656565656566,-0.9191919191919192
0.9999173320410436,-0.23232323232323226,0.3535353535353536,-0.6161616161616161,-0.9191919191919192
0.9999262972296102,0.07070707070707072,0.11111111111111116,-0.5959595959595959,-0.9191919191919192
0.9999461898745485,-0.2929292929292928,0.39393939393939403,-0.5757575757575757,-0.9191919191919192
0.9999704681167425,0.11111111111111116,0.09090909090909105,-0.5555555555555556,-0.9191919191919192
0.999949027905615,0.1515151515151516,0.07070707070707072,-0.5151515151515151,-0.9191919191919192
0.9999589227294955,0.19191919191919204,0.05050505050505061,-0.4747474747474747,-0.9191919191919192
0.9999817615192919,0.2323232323232325,0.030303030303030498,-0.43434343434343425,-0.9191919191919192
0.9999346921746246,0.27272727272727293,0.010101010101010166,-0.3939393939393939,-0.9191919191919192
0.9999348886957983,-0.5353535353535352,0.39393939393939403,-0.31313131313131304,-0.9191919191919192
0.9999968867699539,-0.5555555555555556,0.3737373737373739,-0.2727272727272727,-0.9191919191919192
0.9999656129898402,-0.5757575757575757,0.3535353535353536,-0.23232323232323226,-0.9191919191919192
0.9999472696207283,0.4545454545454546,-0.07070707070707061,-0.19191919191919182,-0.9191919191919192
0.9999603733789377,-0.5959595959595959,0.31313131313131315,-0.1717171717171716,-0.9191919191919192
0.9999847869269413,0.5151515151515154,-0.11111111111111105,-0.11111111111111105,-0.9191919191919192
0.9999502957506803,0.5757575757575759,-0.1717171717171716,-0.010101010101010055,-0.9191919191919192
0.9999197807338865,-0.5959595959595959,0.19191919191919204,-0.010101010101010055,-0.9191919191919192
