Fidelity,a2,a1
0.16854850497496002,-0.696969696969697,0.8787878787878789
0.1460089514528222,-0.696969696969697,0.8989898989898992
0.12901586048812813,-0.696969696969697,0.9191919191919193
0.11814634194497235,-0.696969696969697,0.9393939393939394
0.11361363208698895,-0.696969696969697,0.9595959595959598
0.11526774084380104,-0.696969696969697,0.9797979797979799
0.12261650872664068,-0.696969696969697,1.0
0.11801535428099008,-0.6767676767676767,-1.0
0.1178495234710438,-0.6767676767676767,-0.9797979797979798
0.11435586542206788,-0.6767676767676767,-0.9595959595959596
0.10766709341860235,-0.6767676767676767,-0.9393939393939394
0.09812014647443382,-0.6767676767676767,-0.9191919191919192
0.0862388896686999,-0.6767676767676767,-0.898989898989899
0.07270466685416127,-0.6767676767676767,-0.8787878787878788
0.05831630791110146,-0.6767676767676767,-0.8585858585858586
0.04394189093372239,-0.6767676767676767,-0.8383838383838383
0.030465130534976327,-0.6767676767676767,-0.8181818181818181
0.01872966882255087,-0.6767676767676767,-0.797979797979798
0.009484756877665243,-0.6767676767676767,-0.7777777777777778
0.003335814395105823,-0.6767676767676767,-0.7575757575757576
0.0007031387212111967,-0.6767676767676767,-0.7373737373737373
0.0017916101648614638,-0.6767676767676767,-0.7171717171717171
0.006573629320234257,-0.6767676767676767,-0.696969696969697
0.014786757220477037,-0.6767676767676767,-0.6767676767676767
0.02594665349150753,-0.6767676767676767,-0.6565656565656566
0.03937497200617298,-0.6767676767676767,-0.6363636363636364
0.054240933312121306,-0.6767676767676767,-0.6161616161616161
0.06961440528626973,-0.6767676767676767,-0.5959595959595959
0.08452754312649076,-0.6767676767676767,-0.5757575757575757
0.0980414167630005,-0.6767676767676767,-0.5555555555555556
0.10931362956791439,-0.6767676767676767,-0.5353535353535352
0.11766273739768264,-0.6767676767676767,-0.5151515151515151
0.12262532904141749,-0.6767676767676767,-0.4949494949494949
0.12400193127402638,-0.6767676767676767,-0.4747474747474747
0.12188844234200742,-0.6767676767676767,-0.4545454545454545
0.11669055086226329,-0.6767676767676767,-0.43434343434343425
0.1091195236705043,-0.6767676767676767,-0.41414141414141414
0.10016879590837956,-0.6767676767676767,-0.3939393939393939
0.09107191103454944,-0.6767676767676767,-0.3737373737373737
0.08324347386600575,-0.6767676767676767,-0.3535353535353535
0.07820583115022865,-0.6767676767676767,-0.33333333333333326
0.07750511882752895,-0.6767676767676767,-0.31313131313131304
0.08262105640121635,-0.6767676767676767,-0.2929292929292928
0.09487537947684287,-0.6767676767676767,-0.2727272727272727
0.11534404670679917,-0.6767676767676767,-0.2525252525252525
0.1447783168246557,-0.6767676767676767,-0.23232323232323226
0.18353946093357187,-0.6767676767676767,-0.21212121212121204
0.2315512670145743,-0.6767676767676767,-0.19191919191919182
0.2882736361292741,-0.6767676767676767,-0.1717171717171716
0.3526995061184117,-0.6767676767676767,-0.1515151515151515
0.4233761243397031,-0.6767676767676767,-0.13131313131313127
0.4984503912420768,-0.6767676767676767,-0.11111111111111105
0.5757366823620583,-0.6767676767676767,-0.09090909090909083
0.652804300645746,-0.6767676767676767,-0.07070707070707061
0.7270805846929959,-0.6767676767676767,-0.050505050505050386
0.7959647662447505,-0.6767676767676767,-0.030303030303030276
0.8569469867185275,-0.6767676767676767,-0.010101010101010055
0.9077264894319323,-0.6767676767676767,0.010101010101010166
0.9463229272960727,-0.6767676767676767,0.030303030303030498
0.9711749738986049,-0.6767676767676767,0.05050505050505061
0.9812209897816391,-0.6767676767676767,0.07070707070707072
0.9759573485091703,-0.6767676767676767,0.09090909090909105
0.9554711257126249,-0.6767676767676767,0.11111111111111116
0.9204451416151898,-0.6767676767676767,0.1313131313131315
0.8721347555683581,-0.6767676767676767,0.1515151515151516
0.812317264690217,-0.6767676767676767,0.1717171717171717
0.7432161795183558,-0.6767676767676767,0.19191919191919204
0.6674039607024228,-0.6767676767676767,0.21212121212121215
0.5876879307494566,-0.6767676767676767,0.2323232323232325
0.5069849618464766,-0.6767676767676767,0.2525252525252526
0.42819113600169356,-0.6767676767676767,0.27272727272727293
0.35405284414104976,-0.6767676767676767,0.29292929292929304
0.28704572101229187,-0.6767676767676767,0.31313131313131315
0.22926740598808598,-0.6767676767676767,0.3333333333333335
0.18234939774223544,-0.6767676767676767,0.3535353535353536
0.14739227215741563,-0.6767676767676767,0.3737373737373739
0.12492731166267818,-0.6767676767676767,0.39393939393939403
0.11490621655424997,-0.6767676767676767,0.41414141414141437
0.11671910922395026,-0.6767676767676767,0.4343434343434345
0.12923957941047967,-0.6767676767676767,0.4545454545454546
0.15089413133827476,-0.6767676767676767,0.4747474747474749
0.17975215622939245,-0.6767676767676767,0.49494949494949503
0.21363153195242984,-0.6767676767676767,0.5151515151515154
0.2502141991570972,-0.6767676767676767,0.5353535353535355
0.28716561872449975,-0.6767676767676767,0.5555555555555556
0.3222519002100606,-0.6767676767676767,0.5757575757575759
0.3534486084194357,-0.6767676767676767,0.595959595959596
0.37903579030214263,-0.6767676767676767,0.6161616161616164
0.39767458460865074,-0.6767676767676767,0.6363636363636365
0.4084618344655465,-0.6767676767676767,0.6565656565656568
0.4109603577846028,-0.6767676767676767,0.6767676767676769
0.40520387268135116,-0.6767676767676767,0.696969696969697
0.39167695008321673,-0.6767676767676767,0.7171717171717173
0.3712716977232774,-0.6767676767676767,0.7373737373737375
0.345224096272046,-0.6767676767676767,0.7575757575757578
0.3150339442684929,-0.6767676767676767,0.7777777777777779
0.2823731694422648,-0.6767676767676767,0.7979797979797982
0.24898778942582359,-0.6767676767676767,0.8181818181818183
0.21659903009578818,-0.6767676767676767,0.8383838383838385
0.18680902731602145,-0.6767676767676767,0.8585858585858588
0.1610161574562977,-0.6767676767676767,0.8787878787878789
0.14034439005250537,-0.6767676767676767,0.8989898989898992
0.1255901735266029,-0.6767676767676767,0.9191919191919193
0.11718930548747994,-0.6767676767676767,0.9393939393939394
0.11520506540227311,-0.6767676767676767,0.9595959595959598
0.11933766742189933,-0.6767676767676767,0.9797979797979799
0.1289538944272158,-0.6767676767676767,1.0
0.12123002177435163,-0.6565656565656566,-1.0
0.11867647583406074,-0.6565656565656566,-0.9797979797979798
0.1127808812875967,-0.6565656565656566,-0.9595959595959596
0.10382336026909998,-0.6565656565656566,-0.9393939393939394
0.09228519981932891,-0.6565656565656566,-0.9191919191919192
0.07882295283234372,-0.6565656565656566,-0.898989898989899
0.06423085907078213,-0.6565656565656566,-0.8787878787878788
0.04939367453142373,-0.6565656565656566,-0.8585858585858586
0.03523264905480271,-0.6565656565656566,-0.8383838383838383
0.02264788967671189,-0.6565656565656566,-0.8181818181818181
0.012460656693785406,-0.6565656565656566,-0.797979797979798
0.005359237392521442,-0.6565656565656566,-0.7777777777777778
0.001851917892201931,-0.6565656565656566,-0.7575757575757576
0.0022302289006179824,-0.6565656565656566,-0.7373737373737373
0.006545092129444871,-0.6565656565656566,-0.7171717171717171
0.014597769161998557,-0.6565656565656566,-0.696969696969697
0.025946653491507547,-0.6565656565656566,-0.6767676767676767
0.03992999814810358,-0.6565656565656566,-0.6565656565656566
0.055703691059178786,-0.6565656565656566,-0.6363636363636364
0.07229223645969231,-0.6565656565656566,-0.6161616161616161
0.08865023143571098,-0.6565656565656566,-0.5959595959595959
0.10373089644135398,-0.6565656565656566,-0.5757575757575757
0.11655767469467057,-0.6565656565656566,-0.5555555555555556
0.12629459501103082,-0.6565656565656566,-0.5353535353535352
0.13231102069542533,-0.6565656565656566,-0.5151515151515151
0.13423659423058087,-0.6565656565656566,-0.4949494949494949
0.13200262921759062,-0.6565656565656566,-0.4747474747474747
0.12586687777430147,-0.6565656565656566,-0.4545454545454545
0.11641947952812821,-0.6565656565656566,-0.43434343434343425
0.10456893105056683,-0.6565656565656566,-0.41414141414141414
0.09150804558934578,-0.6565656565656566,-0.3939393939393939
0.07866103881642113,-0.6565656565656566,-0.3737373737373737
0.06761401019207387,-0.6565656565656566,-0.3535353535353535
0.06003212505522107,-0.6565656565656566,-0.33333333333333326
0.057567677605029496,-0.6565656565656566,-0.31313131313131304
0.06176387544385646,-0.6565656565656566,-0.2929292929292928
0.07395958947018517,-0.6565656565656566,-0.2727272727272727
0.09520042973359921,-0.6565656565656566,-0.2525252525252525
0.12616132531201626,-0.6565656565656566,-0.23232323232323226
0.1670853081082038,-0.6565656565656566,-0.21212121212121204
0.2177424473528201,-0.6565656565656566,-0.19191919191919182
0.2774118901952174,-0.6565656565656566,-0.1717171717171716
0.3448887848497681,-0.6565656565656566,-0.1515151515151515
0.41851655858881265,-0.6565656565656566,-0.13131313131313127
0.49624366375927886,-0.6565656565656566,-0.11111111111111105
0.5757025654782509,-0.6565656565656566,-0.09090909090909083
0.6543074993020677,-0.6565656565656566,-0.07070707070707061
0.729366446357501,-0.6565656565656566,-0.050505050505050386
0.7982019193668167,-0.6565656565656566,-0.030303030303030276
0.8582745760865671,-0.6565656565656566,-0.010101010101010055
0.9073034125424321,-0.6565656565656566,0.010101010101010166
0.9433763557845224,-0.6565656565656566,0.030303030303030498
0.9650454752700244,-0.6565656565656566,0.05050505050505061
0.9714017456143659,-0.6565656565656566,0.07070707070707072
0.9621252860301046,-0.6565656565656566,0.09090909090909105
0.9375082222910972,-0.6565656565656566,0.11111111111111116
0.8984487015407363,-0.6565656565656566,0.1313131313131315
0.846416065225636,-0.6565656565656566,0.1515151515151516
0.7833886719188017,-0.6565656565656566,0.1717171717171717
0.7117672797135773,-0.6565656565656566,0.19191919191919204
0.6342681704504823,-0.6565656565656566,0.21212121212121215
0.5538012561008024,-0.6565656565656566,0.2323232323232325
0.47333919344267567,-0.6565656565656566,0.2525252525252526
0.3957840036841878,-0.6565656565656566,0.27272727272727293
0.3238378229799029,-0.6565656565656566,0.29292929292929304
0.2598841904973115,-0.6565656565656566,0.31313131313131315
0.20588572447488596,-0.6565656565656566,0.3333333333333335
0.16330317361218716,-0.6565656565656566,0.3535353535353536
0.13303970790684005,-0.6565656565656566,0.3737373737373739
0.11541299059557221,-0.6565656565656566,0.39393939393939403
0.11015612280820863,-0.6565656565656566,0.41414141414141437
0.1164470533161683,-0.6565656565656566,0.4343434343434345
0.13296457818166738,-0.6565656565656566,0.4545454545454546
0.15796769796451995,-0.6565656565656566,0.4747474747474749
0.1893939257871642,-0.6565656565656566,0.49494949494949503
0.22497120997784464,-0.6565656565656566,0.5151515151515154
0.26233749842258114,-0.6565656565656566,0.5353535353535355
0.2991616600103554,-0.6565656565656566,0.5555555555555556
0.33325950547102134,-0.6565656565656566,0.5757575757575759
0.3626990106161185,-0.6565656565656566,0.595959595959596
0.3858895163492831,-0.6565656565656566,0.6161616161616164
0.4016506218047086,-0.6565656565656566,0.6363636363636365
0.409257645086856,-0.6565656565656566,0.6565656565656568
0.4084618344655465,-0.6565656565656566,0.6767676767676769
0.39948489809708676,-0.6565656565656566,0.696969696969697
0.38298880555616693,-0.6565656565656566,0.7171717171717173
0.36002312375308676,-0.6565656565656566,0.7373737373737375
0.3319533124042096,-0.6565656565656566,0.7575757575757578
0.30037435840221866,-0.6565656565656566,0.7777777777777779
0.2670148248881793,-0.6565656565656566,0.7979797979797982
0.23363679528156883,-0.6565656565656566,0.8181818181818183
0.20193728747340264,-0.6565656565656566,0.8383838383838385
0.17345649887669146,-0.6565656565656566,0.8585858585858588
0.14949773642369535,-0.6565656565656566,0.8787878787878789
0.13106312037892498,-0.6565656565656566,0.8989898989898992
0.11880817448058832,-0.6565656565656566,0.9191919191919193
0.11301728603198109,-0.6565656565656566,0.9393939393939394
0.11360080438103055,-0.6565656565656566,0.9595959595959598
0.12011331476493944,-0.6565656565656566,0.9797979797979799
0.13179144650751748,-0.6565656565656566,1.0
0.12093311948022188,-0.6363636363636364,-1.0
0.11606591295586739,-0.6363636363636364,-0.9797979797979798
0.10798751958008104,-0.6363636363636364,-0.9595959595959596
0.09712035302043717,-0.6363636363636364,-0.9393939393939394
0.08407651808732533,-0.6363636363636364,-0.9191919191919192
0.06962385733507537,-0.6363636363636364,-0.898989898989899
0.05464126145510771,-0.6363636363636364,-0.8787878787878788
0.04006576978085431,-0.6363636363636364,-0.8585858585858586
0.026834566308249614,-0.6363636363636364,-0.8383838383838383
0.015825378942667005,-0.6363636363636364,-0.8181818181818181
0.007798986337274296,-0.6363636363636364,-0.797979797979798
0.0033475106765168783,-0.6363636363636364,-0.7777777777777778
0.0028519222065743837,-0.6363636363636364,-0.7575757575757576
0.006451711988687425,-0.6363636363636364,-0.7373737373737373
0.014029026351615854,-0.6363636363636364,-0.7171717171717171
0.025208735164466728,-0.6363636363636364,-0.696969696969697
0.03937497200617297,-0.6363636363636364,-0.6767676767676767
0.055703691059178745,-0.6363636363636364,-0.6565656565656566
0.07320979136741497,-0.6363636363636364,-0.6363636363636364
0.0908064236319995,-0.6363636363636364,-0.6161616161616161
0.10737327549603995,-0.6363636363636364,-0.5959595959595959
0.12182998021182938,-0.6363636363636364,-0.5757575757575757
0.13321035380538138,-0.6363636363636364,-0.5555555555555556
0.14073296893135087,-0.6363636363636364,-0.5353535353535352
0.14386363748186934,-0.6363636363636364,-0.5151515151515151
0.1423657016375942,-0.6363636363636364,-0.4949494949494949
0.13633461194264837,-0.6363636363636364,-0.4747474747474747
0.1262140736415941,-0.6363636363636364,-0.4545454545454545
0.11279202772888987,-0.6363636363636364,-0.43434343434343425
0.09717584816503975,-0.6363636363636364,-0.41414141414141414
0.08074732004534708,-0.6363636363636364,-0.3939393939393939
0.06509914841854778,-0.6363636363636364,-0.3737373737373737
0.05195586568981284,-0.6363636363636364,-0.3535353535353535
0.04308299127481685,-0.6363636363636364,-0.33333333333333326
0.04018909084148183,-0.6363636363636364,-0.31313131313131304
0.04482593434721741,-0.6363636363636364,-0.2929292929292928
0.058292225269929214,-0.6363636363636364,-0.2727272727272727
0.08154634624957853,-0.6363636363636364,-0.2525252525252525
0.11513323379818328,-0.6363636363636364,-0.23232323232323226
0.15912986903602033,-0.6363636363636364,-0.21212121212121204
0.21311298162108366,-0.6363636363636364,-0.19191919191919182
0.2761514546255149,-0.6363636363636364,-0.1717171717171716
0.34682464666337137,-0.6363636363636364,-0.1515151515151515
0.4232664817164363,-0.6363636363636364,-0.13131313131313127
0.5032337708187589,-0.6363636363636364,-0.11111111111111105
0.5841958992841451,-0.6363636363636364,-0.09090909090909083
0.6634418127197848,-0.6363636363636364,-0.07070707070707061
0.7381992326753313,-0.6363636363636364,-0.050505050505050386
0.8057602863335355,-0.6363636363636364,-0.030303030303030276
0.8636072885906261,-0.6363636363636364,-0.010101010101010055
0.90953229753734,-0.6363636363636364,0.010101010101010166
0.9417442862254958,-0.6363636363636364,0.030303030303030498
0.9589583265833362,-0.6363636363636364,0.05050505050505061
0.9604620390095276,-0.6363636363636364,0.07070707070707072
0.9461556801272526,-0.6363636363636364,0.09090909090909105
0.9165635633110585,-0.6363636363636364,0.11111111111111116
0.8728159622292688,-0.6363636363636364,0.1313131313131315
0.8166021593118002,-0.6363636363636364,0.1515151515151516
0.7500967877643657,-0.6363636363636364,0.1717171717171717
0.6758629974508521,-0.6363636363636364,0.19191919191919204
0.5967371769747758,-0.6363636363636364,0.21212121212121215
0.5157009214512691,-0.6363636363636364,0.2323232323232325
0.4357465957715376,-0.6363636363636364,0.2525252525252526
0.3597431706814852,-0.6363636363636364,0.27272727272727293
0.2903089858597286,-0.6363636363636364,0.29292929292929304
0.2296977216043185,-0.6363636363636364,0.31313131313131315
0.1797031589650757,-0.6363636363636364,0.3333333333333335
0.14158731533941174,-0.6363636363636364,0.3535353535353536
0.11603531262338185,-0.6363636363636364,0.3737373737373739
0.10313893470807543,-0.6363636363636364,0.39393939393939403
0.10240933625092753,-0.6363636363636364,0.41414141414141437
0.11281785592621164,-0.6363636363636364,0.4343434343434345
0.13286244587051296,-0.6363636363636364,0.4545454545454546
0.16065593181688595,-0.6363636363636364,0.4747474747474749
0.19403123417563875,-0.6363636363636364,0.49494949494949503
0.23065786572405872,-0.6363636363636364,0.5151515151515154
0.2681635181334831,-0.6363636363636364,0.5353535353535355
0.3042543814742305,-0.6363636363636364,0.5555555555555556
0.33682801372019605,-0.6363636363636364,0.5757575757575759
0.3640730780097243,-0.6363636363636364,0.595959595959596
0.3845510630251668,-0.6363636363636364,0.6161616161616164
0.39725614934856956,-0.6363636363636364,0.6363636363636365
0.4016506218047086,-0.6363636363636364,0.6565656565656568
0.39767458460865057,-0.6363636363636364,0.6767676767676769
0.3857301368039001,-0.6363636363636364,0.696969696969697
0.36664153272057703,-0.6363636363636364,0.7171717171717173
0.3415941115429138,-0.6363636363636364,0.7373737373737375
0.31205586405278635,-0.6363636363636364,0.7575757575757578
0.2796863563675109,-0.6363636363636364,0.7777777777777779
0.24623830688436493,-0.6363636363636364,0.7979797979797982
0.21345738651198676,-0.6363636363636364,0.8181818181818183
0.18298577372522878,-0.6363636363636364,0.8383838383838385
0.15627465275403907,-0.6363636363636364,0.8585858585858588
0.13451021997742396,-0.6363636363636364,0.8787878787878789
0.11855690032324095,-0.6363636363636364,0.8989898989898992
0.10892042499317843,-0.6363636363636364,0.9191919191919193
0.10573224662096806,-0.6363636363636364,0.9393939393939394
0.10875553648856852,-0.6363636363636364,0.9595959595959598
0.11741179112727763,-0.6363636363636364,0.9797979797979799
0.13082594093841224,-0.6363636363636364,1.0
0.11699303684958648,-0.6161616161616161,-1.0
0.11002273217884982,-0.6161616161616161,-0.9797979797979798
0.10011195588905364,-0.6161616161616161,-0.9595959595959596
0.08781191271427839,-0.6161616161616161,-0.9393939393939394
0.07384414396572075,-0.6161616161616161,-0.9191919191919192
0.0590595428177775,-0.6161616161616161,-0.898989898989899
0.04438800572897419,-0.6161616161616161,-0.8787878787878788
0.030781610031248408,-0.6161616161616161,-0.8585858585858586
0.01915469217233503,-0.6161616161616161,-0.8383838383838383
0.010324491209868406,-0.6161616161616161,-0.8181818181818181
0.004956095366592433,-0.6161616161616161,-0.797979797979798
0.003515275819431956,-0.6161616161616161,-0.7777777777777778
0.006232414955144589,-0.6161616161616161,-0.7575757575757576
0.01308015318637492,-0.6161616161616161,-0.7373737373737373
0.023766619008472534,-0.6161616161616161,-0.7171717171717171
0.03774521250965782,-0.6161616161616161,-0.696969696969697
0.054240933312121334,-0.6161616161616161,-0.6767676767676767
0.07229223645969236,-0.6161616161616161,-0.6565656565656566
0.09080642363199957,-0.6161616161616161,-0.6363636363636364
0.10862569134038912,-0.6161616161616161,-0.6161616161616161
0.12460021754457193,-0.6161616161616161,-0.5959595959595959
0.13766412118202065,-0.6161616161616161,-0.5757575757575757
0.14690981287238394,-0.6161616161616161,-0.5555555555555556
0.15165619425882523,-0.6161616161616161,-0.5353535353535352
0.1515063683380646,-0.6161616161616161,-0.5151515151515151
0.1463909886243022,-0.6161616161616161,-0.4949494949494949
0.1365940806443603,-0.6161616161616161,-0.4747474747474747
0.12275908015942508,-0.6161616161616161,-0.4545454545454545
0.10587390102404912,-0.6161616161616161,-0.43434343434343425
0.08723501390663252,-0.6161616161616161,-0.41414141414141414
0.06839172036086646,-0.6161616161616161,-0.3939393939393939
0.05107297670506584,-0.6161616161616161,-0.3737373737373737
0.03710019106561812,-0.6161616161616161,-0.3535353535353535
0.02829032139810752,-0.6161616161616161,-0.33333333333333326
0.026354287062842593,-0.6161616161616161,-0.31313131313131304
0.03279612778418561,-0.6161616161616161,-0.2929292929292928
0.04881847189018198,-0.6161616161616161,-0.2727272727272727
0.07523969700890913,-0.6161616161616161,-0.2525252525252525
0.11242768439963402,-0.6161616161616161,-0.23232323232323226
0.16025430351075381,-0.6161616161616161,-0.21212121212121204
0.2180737531433699,-0.6161616161616161,-0.19191919191919182
0.2847266811377602,-0.6161616161616161,-0.1717171717171716
0.3585706688876206,-0.6161616161616161,-0.1515151515151515
0.4375362716414907,-0.6161616161616161,-0.13131313131313127
0.5192064262972589,-0.6161616161616161,-0.11111111111111105
0.6009157512588192,-0.6161616161616161,-0.09090909090909083
0.6798651398628104,-0.6161616161616161,-0.07070707070707061
0.7532461537111566,-0.6161616161616161,-0.050505050505050386
0.8183691069684272,-0.6161616161616161,-0.030303030303030276
0.8727884344722059,-0.6161616161616161,-0.010101010101010055
0.9144189754732713,-0.6161616161616161,0.010101010101010166
0.9416371827473484,-0.6161616161616161,0.030303030303030498
0.9533619668829882,-0.6161616161616161,0.05050505050505061
0.949110873119999,-0.6161616161616161,0.07070707070707072
0.9290285125346973,-0.6161616161616161,0.09090909090909105
0.893885566660145,-0.6161616161616161,0.11111111111111116
0.8450481809415394,-0.6161616161616161,0.1313131313131315
0.7844190780709666,-0.6161616161616161,0.1515151515151516
0.71435317606983,-0.6161616161616161,0.1717171717171717
0.6375518098509316,-0.6161616161616161,0.19191919191919204
0.5569407580882192,-0.6161616161616161,0.21212121212121215
0.4755381100043971,-0.6161616161616161,0.2323232323232325
0.39631852417736174,-0.6161616161616161,0.2525252525252526
0.3220806057599183,-0.6161616161616161,0.27272727272727293
0.2553239503245347,-0.6161616161616161,0.29292929292929304
0.1981418817518708,-0.6161616161616161,0.31313131313131315
0.15213507664248838,-0.6161616161616161,0.3333333333333335
0.11835016412391561,-0.6161616161616161,0.3535353535353536
0.0972460776145668,-0.6161616161616161,0.3737373737373739
0.08868948521004408,-0.6161616161616161,0.39393939393939403
0.09197911620154847,-0.6161616161616161,0.41414141414141437
0.1058973140151895,-0.6161616161616161,0.4343434343434345
0.1287857601539242,-0.6161616161616161,0.4545454545454546
0.15864110311526028,-0.6161616161616161,0.4747474747474749
0.19322525431083848,-0.6161616161616161,0.49494949494949503
0.23018442982052967,-0.6161616161616161,0.5151515151515154
0.2671706563137589,-0.6161616161616161,0.5353535353535355
0.3019594376882967,-0.6161616161616161,0.5555555555555556
0.332557593266123,-0.6161616161616161,0.5757575757575759
0.3572959077274706,-0.6161616161616161,0.595959595959596
0.3749021392838031,-0.6161616161616161,0.6161616161616164
0.3845510630251666,-0.6161616161616161,0.6363636363636365
0.3858895163492828,-0.6161616161616161,0.6565656565656568
0.37903579030214224,-0.6161616161616161,0.6767676767676769
0.36455409805884625,-0.6161616161616161,0.696969696969697
0.3434061735900274,-0.6161616161616161,0.7171717171717173
0.3168832383861236,-0.6161616161616161,0.7373737373737375
0.2865225591259471,-0.6161616161616161,0.7575757575757578
0.2540135535459349,-0.6161616161616161,0.7777777777777779
0.22109884934665774,-0.6161616161616161,0.7979797979797982
0.18947584213902677,-0.6161616161616161,0.8181818181818183
0.16070413096027455,-0.6161616161616161,0.8383838383838385
0.13612374884098663,-0.6161616161616161,0.8585858585858588
0.11678838253311657,-0.6161616161616161,0.8787878787878789
0.10341683526358549,-0.6161616161616161,0.8989898989898992
0.09636488612324144,-0.6161616161616161,0.9191919191919193
0.09561850432648035,-0.6161616161616161,0.9393939393939394
0.10080815519595852,-0.6161616161616161,0.9595959595959598
0.11124275668580959,-0.6161616161616161,0.9797979797979799
0.12596077618762933,-0.6161616161616161,1.0
0.1094916631250271,-0.5959595959595959,-1.0
0.10075866750597308,-0.5959595959595959,-0.9797979797979798
0.08948248677003684,-0.5959595959595959,-0.9595959595959596
0.07632167097179858,-0.5959595959595959,-0.9393939393939394
0.0620788659972294,-0.5959595959595959,-0.9191919191919192
0.04765425948231044,-0.5959595959595959,-0.898989898989899
0.03399139058195482,-0.5959595959595959,-0.8787878787878788
0.02201847991516169,-0.5959595959595959,-0.8585858585858586
0.01258880893169135,-0.5959595959595959,-0.8383838383838383
0.006423845321226343,-0.5959595959595959,-0.8181818181818181
0.0040627573715543795,-0.5959595959595959,-0.797979797979798
0.005821682807251435,-0.5959595959595959,-0.7777777777777778
0.011765627447727463,-0.5959595959595959,-0.7575757575757576
0.021695189911970753,-0.5959595959595959,-0.7373737373737373
0.03514947637451172,-0.5959595959595959,-0.7171717171717171
0.05142562987864048,-0.5959595959595959,-0.696969696969697
0.06961440528626976,-0.5959595959595959,-0.6767676767676767
0.08865023143571098,-0.5959595959595959,-0.6565656565656566
0.10737327549604002,-0.5959595959595959,-0.6363636363636364
0.12460021754457189,-0.5959595959595959,-0.6161616161616161
0.1391998070326534,-0.5959595959595959,-0.5959595959595959
0.15016884918061554,-0.5959595959595959,-0.5757575757575757
0.1567040890795814,-0.5959595959595959,-0.5555555555555556
0.15826554144825586,-0.5959595959595959,-0.5353535353535352
0.15462715683543132,-0.5959595959595959,-0.5151515151515151
0.1459113075427107,-0.5959595959595959,-0.4949494949494949
0.13260439081605607,-0.5959595959595959,-0.4747474747474747
0.11555184157178365,-0.5959595959595959,-0.4545454545454545
0.09593196937180225,-0.5959595959595959,-0.43434343434343425
0.07520922330141683,-0.5959595959595959,-0.41414141414141414
0.05506867743124352,-0.5959595959595959,-0.3939393939393939
0.037334650836851696,-0.5959595959595959,-0.3737373737373737
0.02387736432844111,-0.5959595959595959,-0.3535353535353535
0.016512331975821918,-0.5959595959595959,-0.33333333333333326
0.01689773981031045,-0.5959595959595959,-0.31313131313131304
0.026435340086301926,-0.5959595959595959,-0.2929292929292928
0.04618036557020863,-0.5959595959595959,-0.2727272727272727
0.07676563938771482,-0.5959595959595959,-0.2525252525252525
0.11834443396686008,-0.5959595959595959,-0.23232323232323226
0.17055574618811112,-0.5959595959595959,-0.21212121212121204
0.23251454890961462,-0.5959595959595959,-0.19191919191919182
0.3028283085313177,-0.5959595959595959,-0.1717171717171716
0.3796396911668593,-0.5959595959595959,-0.1515151515151515
0.4606939896677241,-0.5959595959595959,-0.13131313131313127
0.5434284659092852,-0.5959595959595959,-0.11111111111111105
0.6250795912718926,-0.5959595959595959,-0.09090909090909083
0.7028031510010638,-0.5959595959595959,-0.07070707070707061
0.7738014131248702,-0.5959595959595959,-0.050505050505050386
0.8354510946702604,-0.5959595959595959,-0.030303030303030276
0.8854257160651139,-0.5959595959595959,-0.010101010101010055
0.9218061302765469,-0.5959595959595959,0.010101010101010166
0.9431735394919273,-0.5959595959595959,0.030303030303030498
0.948680143940849,-0.5959595959595959,0.05050505050505061
0.9380936628468443,-0.5959595959595959,0.07070707070707072
0.9118132698702052,-0.5959595959595959,0.09090909090909105
0.8708559264949273,-0.5959595959595959,0.11111111111111116
0.8168136004133095,-0.5959595959595959,0.1313131313131315
0.751783342073853,-0.5959595959595959,0.1515151515151516
0.6782735817847846,-0.5959595959595959,0.1717171717171717
0.5990912276810332,-0.5959595959595959,0.19191919191919204
0.5172151261184251,-0.5959595959595959,0.21212121212121215
0.43566213799700454,-0.5959595959595959,0.2323232323232325
0.3573524500806231,-0.5959595959595959,0.2525252525252526
0.2849807601705705,-0.5959595959595959,0.27272727272727293
0.22089964833007156,-0.5959595959595959,0.29292929292929304
0.1670207913222427,-0.5959595959595959,0.31313131313131315
0.12473872984052327,-0.5959595959595959,0.3333333333333335
0.09488070955167413,-0.5959595959595959,0.3535353535353536
0.07768475189537347,-0.5959595959595959,0.3737373737373739
0.0728066427572392,-0.5959595959595959,0.39393939393939403
0.07935503554406903,-0.5959595959595959,0.41414141414141437
0.09595242969480391,-0.5959595959595959,0.4343434343434345
0.1208184825821424,-0.5959595959595959,0.4545454545454546
0.15187101071416356,-0.5959595959595959,0.4747474747474749
0.1868391923117526,-0.5959595959595959,0.49494949494949503
0.22338294038413398,-0.5959595959595959,0.5151515151515154
0.25921219926040767,-0.5959595959595959,0.5353535353535355
0.292200036009163,-0.5959595959595959,0.5555555555555556
0.32048384079560494,-0.5959595959595959,0.5757575757575759
0.3425496888862761,-0.5959595959595959,0.595959595959596
0.3572959077274706,-0.5959595959595959,0.6161616161616164
0.3640730780097245,-0.5959595959595959,0.6363636363636365
0.3626990106161185,-0.5959595959595959,0.6565656565656568
0.3534486084194357,-0.5959595959595959,0.6767676767676769
0.3370198676271213,-0.5959595959595959,0.696969696969697
0.31447852457826175,-0.5959595959595959,0.7171717171717173
